siglaTribunal;grau;classeProcessual;codigoLocalidade;numero;orgaoJulgador_codigoOrgao;assunto_codigoNacional;NATUREZA;Porte;duracao_F2;mes_ajuizamento;NATUREZA (#1);Count*(duracao_F2);Mean(duracao_F2);Median(duracao_F2);G1;G2;JE;TR;CRIMINAL;CIVIL;JUIZADOS;EXECUTIVOS;OUTROS;PEQUENO;MÉDIO;GRANDE
TJAP;G1;7;1600238;8376220128030006;6155;9045;CIVIL;PEQUENO;315;8;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600238;8376220128030006;6155;9045;CIVIL;PEQUENO;315;8;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600238;8376220128030006;6155;10502;CIVIL;PEQUENO;315;8;CIVIL;9;279.33333333333337;153;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600238;9371720128030006;6155;8826;CIVIL;PEQUENO;156;8;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600238;9371720128030006;6155;10029;CIVIL;PEQUENO;156;8;CIVIL;2;156;156;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600238;9371720128030006;6155;10029;CIVIL;PEQUENO;156;8;CIVIL;2;156;156;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600253;8607620108030006;6155;9045;CIVIL;PEQUENO;96;7;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600253;8607620108030006;6155;9045;CIVIL;PEQUENO;96;7;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600253;8607620108030006;6155;10444;CIVIL;PEQUENO;96;7;CIVIL;6;416.33333333333337;375;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;20374020088030008;6157;6058;CIVIL;PEQUENO;361;8;CIVIL;1;361;361;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;28872620108030008;6160;7779;CIVIL;PEQUENO;585;11;CIVIL;6;212;48;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;28872620108030008;6160;9045;CIVIL;PEQUENO;585;11;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;28872620108030008;6160;9045;CIVIL;PEQUENO;585;11;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;4151820118030008;6160;9045;CIVIL;PEQUENO;642;2;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;4151820118030008;6160;10502;CIVIL;PEQUENO;642;2;CIVIL;9;279.33333333333337;153;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;10162420118030008;78603;8826;CIVIL;PEQUENO;638;4;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;10162420118030008;78603;10433;CIVIL;PEQUENO;638;4;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;15592720118030008;6157;8938;CIVIL;PEQUENO;398;6;CIVIL;6;196.66666666666669;153;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;15592720118030008;6157;8938;CIVIL;PEQUENO;398;6;CIVIL;6;196.66666666666669;153;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;15592720118030008;6157;10433;CIVIL;PEQUENO;398;6;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;14221120128030008;6160;8826;CIVIL;PEQUENO;210;5;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;14221120128030008;6160;10433;CIVIL;PEQUENO;210;5;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;14593820128030008;6157;9045;CIVIL;PEQUENO;136;5;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;14593820128030008;6157;10433;CIVIL;PEQUENO;136;5;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;14593820128030008;6157;10433;CIVIL;PEQUENO;136;5;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;29897720128030008;6157;7691;CIVIL;PEQUENO;164;9;CIVIL;3;123.66666666666666;164;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;29897720128030008;6157;7691;CIVIL;PEQUENO;164;9;CIVIL;3;123.66666666666666;164;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;29897720128030008;6157;10666;CIVIL;PEQUENO;164;9;CIVIL;8;162.75;164;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;8424420138030008;6160;4706;CIVIL;PEQUENO;141;3;CIVIL;2;141;141;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;8424420138030008;6160;8826;CIVIL;PEQUENO;141;3;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;8424420138030008;6160;8826;CIVIL;PEQUENO;141;3;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;46643820088030000;6167;9992;CIVIL;PEQUENO;231;2;CIVIL;3;253;264;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;270688320088030016;6167;10433;CIVIL;PEQUENO;103;9;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;332586220088030020;6162;8875;CIVIL;PEQUENO;511;10;CIVIL;1;511;511;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;383814120088030020;13718;7773;CIVIL;PEQUENO;40;12;CIVIL;1;40;40;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;59545420098030000;6164;7779;CIVIL;PEQUENO;51;2;CIVIL;6;212;48;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;105499620098030000;6167;10439;CIVIL;PEQUENO;130;3;CIVIL;3;152.66666666666666;164;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;191569820098030016;6167;10431;CIVIL;PEQUENO;82;5;CIVIL;11;154.63636363636363;90;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;221206420098030016;6162;9997;CIVIL;PEQUENO;388;6;CIVIL;1;388;388;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;452057920098030020;13718;7768;CIVIL;PEQUENO;27;11;CIVIL;1;27;27;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;106540520118030000;6167;10296;CIVIL;PEQUENO;222;3;CIVIL;2;222;222;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;106540520118030000;6167;10296;CIVIL;PEQUENO;222;3;CIVIL;2;222;222;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;39945820128030000;6162;8938;CIVIL;PEQUENO;39;2;CIVIL;6;196.66666666666669;153;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;39945820128030000;6162;8938;CIVIL;PEQUENO;39;2;CIVIL;6;196.66666666666669;153;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;5106320118030003;6404;6094;CIVIL;PEQUENO;245;5;CIVIL;2;245;245;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;5106320118030003;6404;6094;CIVIL;PEQUENO;245;5;CIVIL;2;245;245;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;5106320118030003;6404;9045;CIVIL;PEQUENO;245;5;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;8458220118030003;6404;9045;CIVIL;PEQUENO;277;9;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;8458220118030003;6404;9045;CIVIL;PEQUENO;277;9;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;8458220118030003;6404;10410;CIVIL;PEQUENO;277;9;CIVIL;2;277;277;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;3483420128030003;6404;6226;CIVIL;PEQUENO;334;4;CIVIL;2;334;334;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;3483420128030003;6404;6226;CIVIL;PEQUENO;334;4;CIVIL;2;334;334;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;3483420128030003;6404;9045;CIVIL;PEQUENO;334;4;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;3483420128030003;6404;9045;CIVIL;PEQUENO;334;4;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;4384220128030003;6404;9045;CIVIL;PEQUENO;198;5;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;4384220128030003;6404;9045;CIVIL;PEQUENO;198;5;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;4384220128030003;6404;9597;CIVIL;PEQUENO;198;5;CIVIL;4;524;221.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;5345720128030003;6404;10433;CIVIL;PEQUENO;113;6;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;5345720128030003;6404;10666;CIVIL;PEQUENO;113;6;CIVIL;8;162.75;164;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;5605520128030003;6404;8826;CIVIL;PEQUENO;217;6;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;5605520128030003;6404;8826;CIVIL;PEQUENO;217;6;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;5605520128030003;6404;10433;CIVIL;PEQUENO;217;6;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;5605520128030003;6404;10433;CIVIL;PEQUENO;217;6;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600501;3335220098030009;13703;899;CIVIL;PEQUENO;149;3;CIVIL;46;180.39130434782604;24;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600501;3335220098030009;13703;899;CIVIL;PEQUENO;149;3;CIVIL;46;180.39130434782604;24;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600501;13225320128030008;13703;9045;CIVIL;PEQUENO;327;10;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600501;13225320128030008;13703;10433;CIVIL;PEQUENO;327;10;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600535;5303520088030011;6407;8826;CIVIL;PEQUENO;145;7;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600535;5303520088030011;6407;10421;CIVIL;PEQUENO;145;7;CIVIL;6;184.66666666666669;145;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600550;5848020128030004;6147;9045;CIVIL;PEQUENO;377;5;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600550;5848020128030004;6147;9045;CIVIL;PEQUENO;377;5;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600550;5848020128030004;6147;9985;CIVIL;PEQUENO;377;5;CIVIL;2;377;377;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600550;5848020128030004;6147;9985;CIVIL;PEQUENO;377;5;CIVIL;2;377;377;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600550;5848020128030004;6147;10582;CIVIL;PEQUENO;377;5;CIVIL;6;150;55.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;53636020078030000;6409;9587;CIVIL;PEQUENO;82;9;CIVIL;1;82;82;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;33834420088030000;6410;10433;CIVIL;PEQUENO;356;6;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;15271120098030002;6410;8960;CIVIL;PEQUENO;319;3;CIVIL;16;390.5;286;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;15271120098030002;6410;9590;CIVIL;PEQUENO;319;3;CIVIL;2;319;319;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;15271120098030002;6410;9590;CIVIL;PEQUENO;319;3;CIVIL;2;319;319;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;40214320098030000;6410;8826;CIVIL;PEQUENO;143;6;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;40214320098030000;6410;8826;CIVIL;PEQUENO;143;6;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;40214320098030000;6410;10502;CIVIL;PEQUENO;143;6;CIVIL;9;279.33333333333337;153;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;40214320098030000;6410;10502;CIVIL;PEQUENO;143;6;CIVIL;9;279.33333333333337;153;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;52608220098030000;6409;10431;CIVIL;PEQUENO;45;7;CIVIL;11;154.63636363636363;90;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;52608220098030000;6409;10431;CIVIL;PEQUENO;45;7;CIVIL;11;154.63636363636363;90;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;77464020098030000;6410;10302;CIVIL;PEQUENO;174;10;CIVIL;1;174;174;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;92741220098030000;6410;10288;CIVIL;PEQUENO;60;12;CIVIL;2;60;60;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;44585020108030000;6410;8960;CIVIL;PEQUENO;216;7;CIVIL;16;390.5;286;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;44585020108030000;6410;8960;CIVIL;PEQUENO;216;7;CIVIL;16;390.5;286;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;44585020108030000;6410;10433;CIVIL;PEQUENO;216;7;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;58789020108030000;6410;9045;CIVIL;PEQUENO;89;9;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;58789020108030000;6410;10592;CIVIL;PEQUENO;89;9;CIVIL;2;89;89;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;14079420118030002;6409;8826;CIVIL;PEQUENO;387;3;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;14079420118030002;6409;8826;CIVIL;PEQUENO;387;3;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;14079420118030002;6409;10433;CIVIL;PEQUENO;387;3;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;40988120118030000;6410;8826;CIVIL;PEQUENO;498;6;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;40988120118030000;6410;9606;CIVIL;PEQUENO;498;6;CIVIL;2;498;498;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;40988120118030000;6410;9606;CIVIL;PEQUENO;498;6;CIVIL;2;498;498;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;48167820118030000;6409;4703;CIVIL;PEQUENO;155;7;CIVIL;3;119.66666666666666;155;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;48167820118030000;6409;4703;CIVIL;PEQUENO;155;7;CIVIL;3;119.66666666666666;155;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;48167820118030000;6409;8826;CIVIL;PEQUENO;155;7;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;48167820118030000;6409;8826;CIVIL;PEQUENO;155;7;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;49449820118030000;6409;9992;CIVIL;PEQUENO;264;7;CIVIL;3;253;264;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;4722020128030002;13716;8938;CIVIL;PEQUENO;153;1;CIVIL;6;196.66666666666669;153;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;4722020128030002;13716;10502;CIVIL;PEQUENO;153;1;CIVIL;9;279.33333333333337;153;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;4722020128030002;13716;10502;CIVIL;PEQUENO;153;1;CIVIL;9;279.33333333333337;153;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;8524320128030002;6409;8826;CIVIL;PEQUENO;387;2;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;8524320128030002;6409;8826;CIVIL;PEQUENO;387;2;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;11694120128030002;6410;7771;CIVIL;PEQUENO;66;3;CIVIL;4;83;83;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;11694120128030002;6410;7771;CIVIL;PEQUENO;66;3;CIVIL;4;83;83;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;11694120128030002;6410;8826;CIVIL;PEQUENO;66;3;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;46856920128030000;6409;8826;CIVIL;PEQUENO;47;7;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;46856920128030000;6409;8826;CIVIL;PEQUENO;47;7;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;46856920128030000;6409;9580;CIVIL;PEQUENO;47;7;CIVIL;2;47;47;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;54616920128030000;6410;9045;CIVIL;PEQUENO;245;8;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;54616920128030000;6410;10431;CIVIL;PEQUENO;245;8;CIVIL;11;154.63636363636363;90;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;58262620128030000;6409;9045;CIVIL;PEQUENO;202;8;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;58262620128030000;6409;9045;CIVIL;PEQUENO;202;8;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;58262620128030000;6409;10431;CIVIL;PEQUENO;202;8;CIVIL;11;154.63636363636363;90;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;58262620128030000;6409;10431;CIVIL;PEQUENO;202;8;CIVIL;11;154.63636363636363;90;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;62818820128030000;6410;7771;CIVIL;PEQUENO;100;9;CIVIL;4;83;83;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;62818820128030000;6410;7771;CIVIL;PEQUENO;100;9;CIVIL;4;83;83;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;62818820128030000;6410;9045;CIVIL;PEQUENO;100;9;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;62818820128030000;6410;9045;CIVIL;PEQUENO;100;9;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;4770820138030002;6410;7681;CIVIL;PEQUENO;376;1;CIVIL;11;262.18181818181813;55;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;4770820138030002;6410;7681;CIVIL;PEQUENO;376;1;CIVIL;11;262.18181818181813;55;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;4770820138030002;6410;9045;CIVIL;PEQUENO;376;1;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;4770820138030002;6410;9045;CIVIL;PEQUENO;376;1;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;7049520138030002;6410;10439;CIVIL;PEQUENO;164;1;CIVIL;3;152.66666666666666;164;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;7049520138030002;6410;10666;CIVIL;PEQUENO;164;1;CIVIL;8;162.75;164;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600709;1018120118030005;6416;8960;CIVIL;PEQUENO;294;2;CIVIL;16;390.5;286;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600709;1018120118030005;6416;8960;CIVIL;PEQUENO;294;2;CIVIL;16;390.5;286;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600709;1018120118030005;6416;9593;CIVIL;PEQUENO;294;2;CIVIL;2;294;294;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600709;1018120118030005;6416;9593;CIVIL;PEQUENO;294;2;CIVIL;2;294;294;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600709;1112820118030005;6416;7779;CIVIL;PEQUENO;3;2;CIVIL;6;212;48;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600709;1112820118030005;6416;7779;CIVIL;PEQUENO;3;2;CIVIL;6;212;48;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600709;1112820118030005;6416;8826;CIVIL;PEQUENO;3;2;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600709;1112820118030005;6416;8826;CIVIL;PEQUENO;3;2;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600808;3342820098030012;6417;10437;CIVIL;PEQUENO;67;3;CIVIL;1;67;67;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600808;403920108030012;6417;9045;CIVIL;PEQUENO;131;1;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600808;403920108030012;6417;10421;CIVIL;PEQUENO;131;1;CIVIL;6;184.66666666666669;145;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600808;2838020108030012;6417;8960;CIVIL;PEQUENO;278;3;CIVIL;16;390.5;286;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600808;2838020108030012;6417;8960;CIVIL;PEQUENO;278;3;CIVIL;16;390.5;286;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600808;2838020108030012;6417;10421;CIVIL;PEQUENO;278;3;CIVIL;6;184.66666666666669;145;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600808;7600620108030012;6417;899;CIVIL;PEQUENO;210;7;CIVIL;46;180.39130434782604;24;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600808;7600620108030012;6417;899;CIVIL;PEQUENO;210;7;CIVIL;46;180.39130434782604;24;1;0;0;0;0;1;0;0;0;1;0;0
