siglaTribunal;grau;classeProcessual;codigoLocalidade;numero;orgaoJulgador_codigoOrgao;assunto_codigoNacional;NATUREZA;Porte;duracao_F2;mes_ajuizamento;NATUREZA (#1);Count*(duracao_F2);Mean(duracao_F2);Median(duracao_F2);G1;G2;JE;TR;CRIMINAL;CIVIL;JUIZADOS;EXECUTIVOS;OUTROS;PEQUENO;MÉDIO;GRANDE
TJAP;G1;7;1600279;14593820128030008;6157;9045;CIVIL;PEQUENO;136;5;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;29897720128030008;6157;10666;CIVIL;PEQUENO;164;9;CIVIL;8;162.75;164;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600279;8424420138030008;6160;4706;CIVIL;PEQUENO;141;3;CIVIL;2;141;141;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;29573520088030000;6164;10225;CIVIL;PEQUENO;73;2;CIVIL;1;73;73;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;137105120088030000;6167;9607;CIVIL;PEQUENO;63;5;CIVIL;1;63;63;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;400599120088030020;13718;10313;CIVIL;PEQUENO;170;12;CIVIL;3;142;128;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;106540520118030000;6167;8960;CIVIL;PEQUENO;222;3;CIVIL;16;390.5;286;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600303;106540520118030000;6167;8960;CIVIL;PEQUENO;222;3;CIVIL;16;390.5;286;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;5106320118030003;6404;9045;CIVIL;PEQUENO;245;5;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;8458220118030003;6404;10410;CIVIL;PEQUENO;277;9;CIVIL;2;277;277;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;4384220128030003;6404;9597;CIVIL;PEQUENO;198;5;CIVIL;4;524;221.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;5345720128030003;6404;10433;CIVIL;PEQUENO;113;6;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600402;5345720128030003;6404;10666;CIVIL;PEQUENO;113;6;CIVIL;8;162.75;164;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600501;13225320128030008;13703;9045;CIVIL;PEQUENO;327;10;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600501;13225320128030008;13703;10433;CIVIL;PEQUENO;327;10;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600535;5303520088030011;6407;8826;CIVIL;PEQUENO;145;7;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600535;5303520088030011;6407;10421;CIVIL;PEQUENO;145;7;CIVIL;6;184.66666666666669;145;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600550;5848020128030004;6147;10582;CIVIL;PEQUENO;377;5;CIVIL;6;150;55.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;9252020098030002;13716;8826;CIVIL;PEQUENO;124;2;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;14015820098030002;6409;10567;CIVIL;PEQUENO;396;2;CIVIL;1;396;396;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;15271120098030002;6410;8960;CIVIL;PEQUENO;319;3;CIVIL;16;390.5;286;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;92741220098030000;6410;8960;CIVIL;PEQUENO;60;12;CIVIL;16;390.5;286;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;92741220098030000;6410;8960;CIVIL;PEQUENO;60;12;CIVIL;16;390.5;286;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;92741220098030000;6410;10288;CIVIL;PEQUENO;60;12;CIVIL;2;60;60;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;44585020108030000;6410;10433;CIVIL;PEQUENO;216;7;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;58789020108030000;6410;9045;CIVIL;PEQUENO;89;9;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;58789020108030000;6410;10592;CIVIL;PEQUENO;89;9;CIVIL;2;89;89;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;14079420118030002;6409;10433;CIVIL;PEQUENO;387;3;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;40988120118030000;6410;8826;CIVIL;PEQUENO;498;6;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;49449820118030000;6409;8826;CIVIL;PEQUENO;264;7;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;49449820118030000;6409;8826;CIVIL;PEQUENO;264;7;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;49449820118030000;6409;9992;CIVIL;PEQUENO;264;7;CIVIL;3;253;264;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;4722020128030002;13716;8938;CIVIL;PEQUENO;153;1;CIVIL;6;196.66666666666669;153;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;8524320128030002;6409;4897;CIVIL;PEQUENO;387;2;CIVIL;2;387;387;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;8524320128030002;6409;4897;CIVIL;PEQUENO;387;2;CIVIL;2;387;387;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;11694120128030002;6410;8826;CIVIL;PEQUENO;66;3;CIVIL;39;286.20512820512823;210;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;46856920128030000;6409;9580;CIVIL;PEQUENO;47;7;CIVIL;2;47;47;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;54616920128030000;6410;9045;CIVIL;PEQUENO;245;8;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;54616920128030000;6410;10431;CIVIL;PEQUENO;245;8;CIVIL;11;154.63636363636363;90;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;7049520138030002;6410;10439;CIVIL;PEQUENO;164;1;CIVIL;3;152.66666666666666;164;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600600;7049520138030002;6410;10666;CIVIL;PEQUENO;164;1;CIVIL;8;162.75;164;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600808;403920108030012;6417;9045;CIVIL;PEQUENO;131;1;CIVIL;48;256.3749999999999;231;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600808;403920108030012;6417;10421;CIVIL;PEQUENO;131;1;CIVIL;6;184.66666666666669;145;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600808;2838020108030012;6417;10421;CIVIL;PEQUENO;278;3;CIVIL;6;184.66666666666669;145;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600808;7600620108030012;6417;10666;CIVIL;PEQUENO;210;7;CIVIL;8;162.75;164;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600808;12355920108030012;6417;10422;CIVIL;PEQUENO;474;12;CIVIL;2;474;474;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;7;1600808;2979320128030012;6417;10433;CIVIL;PEQUENO;100;4;CIVIL;26;309.34615384615387;216.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;22;1600303;214560420078030016;6166;10223;CIVIL;PEQUENO;609;8;CIVIL;1;609;609;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;22;1600303;112164820108030000;6162;10439;CIVIL;PEQUENO;123;4;CIVIL;1;123;123;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;35;1600303;60910220108030000;6166;9045;CIVIL;PEQUENO;335;2;CIVIL;2;335;335;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;35;1600303;60910220108030000;6166;9582;CIVIL;PEQUENO;335;2;CIVIL;2;335;335;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;37;1600279;5907520128030008;6157;8826;CIVIL;PEQUENO;294;3;CIVIL;2;294;294;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;37;1600279;5907520128030008;6157;10445;CIVIL;PEQUENO;294;3;CIVIL;4;214;234;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;40;1600600;29579020128030000;6410;7690;CIVIL;PEQUENO;244;5;CIVIL;2;244;244;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;40;1600600;86306420128030000;6410;9045;CIVIL;PEQUENO;321;12;CIVIL;2;321;321;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;45;1600600;79118220128030000;6409;7681;CIVIL;PEQUENO;44;11;CIVIL;2;44;44;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;64;1600105;4040620088030004;6147;9045;CIVIL;PEQUENO;155;5;CIVIL;2;155;155;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;64;1600105;4040620088030004;6147;10011;CIVIL;PEQUENO;155;5;CIVIL;4;206.5;206.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;64;1600105;4040620088030004;6147;10011;CIVIL;PEQUENO;155;5;CIVIL;4;206.5;206.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;64;1600535;8521620128030011;6407;10014;CIVIL;PEQUENO;214;7;CIVIL;2;214;214;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;64;1600535;10037920128030012;6407;10011;CIVIL;PEQUENO;258;8;CIVIL;4;206.5;206.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;64;1600709;5305320088030005;6416;8960;CIVIL;PEQUENO;274;9;CIVIL;2;274;274;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;65;1600105;3905120108030004;6147;8960;CIVIL;PEQUENO;176;4;CIVIL;2;176;176;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;65;1600105;3905120108030004;6147;8960;CIVIL;PEQUENO;176;4;CIVIL;2;176;176;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;65;1600105;4918820108030004;6147;8961;CIVIL;PEQUENO;138;5;CIVIL;4;274.5;274.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;65;1600105;11587420108030004;6147;10028;CIVIL;PEQUENO;118;10;CIVIL;4;130.5;130.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;65;1600279;8823120108030008;6160;8826;CIVIL;PEQUENO;69;4;CIVIL;14;254.85714285714286;143;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;65;1600279;8823120108030008;6160;10186;CIVIL;PEQUENO;69;4;CIVIL;2;69;69;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;65;1600279;13214220108030008;78603;7617;CIVIL;PEQUENO;323;5;CIVIL;2;323;323;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;65;1600279;13214220108030008;78603;9045;CIVIL;PEQUENO;323;5;CIVIL;12;242.16666666666669;237;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;65;1600402;7086620128030003;6404;9045;CIVIL;PEQUENO;411;8;CIVIL;12;242.16666666666669;237;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;65;1600402;1497520138030003;6404;899;CIVIL;PEQUENO;223;2;CIVIL;2;223;223;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;65;1600535;8680920088030011;6407;9196;CIVIL;PEQUENO;188;10;CIVIL;7;194;188;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;65;1600535;14540720128030012;6407;9196;CIVIL;PEQUENO;223;12;CIVIL;7;194;188;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;65;1600535;14540720128030012;6407;9196;CIVIL;PEQUENO;223;12;CIVIL;7;194;188;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;81;1600501;1472420128030009;13703;9045;CIVIL;PEQUENO;352;1;CIVIL;4;277;277;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;81;1600600;61103420128030000;6410;899;CIVIL;PEQUENO;165;9;CIVIL;2;165;165;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;94;1600600;70214620128030000;6410;8826;CIVIL;PEQUENO;152;10;CIVIL;2;152;152;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;94;1600600;70214620128030000;6410;9593;CIVIL;PEQUENO;152;10;CIVIL;2;152;152;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;120;1600204;10275620118030008;6151;8826;CIVIL;PEQUENO;435;12;CIVIL;6;424.33333333333337;435;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;120;1600204;10275620118030008;6151;8826;CIVIL;PEQUENO;435;12;CIVIL;6;424.33333333333337;435;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;120;1600600;15934920138030002;6410;8938;CIVIL;PEQUENO;135;3;CIVIL;2;135;135;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;120;1600600;15934920138030002;6410;8938;CIVIL;PEQUENO;135;3;CIVIL;2;135;135;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600279;32094620108030008;6160;8826;CIVIL;PEQUENO;176;12;CIVIL;44;266.90909090909093;199;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;233874220078030016;6167;9148;CIVIL;PEQUENO;495;8;CIVIL;22;359.8181818181817;279;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;310406120088030020;6164;10658;CIVIL;PEQUENO;170;10;CIVIL;1;170;170;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;404184120088030020;13718;10223;CIVIL;PEQUENO;302;12;CIVIL;2;544;544;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;136409720098030000;6166;9611;CIVIL;PEQUENO;470;4;CIVIL;2;470;470;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;136409720098030000;6166;9611;CIVIL;PEQUENO;470;4;CIVIL;2;470;470;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;325516020098030020;6164;9026;CIVIL;PEQUENO;328;8;CIVIL;2;328;328;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;400855520098030020;13718;10288;CIVIL;PEQUENO;84;10;CIVIL;5;239.2;183;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;429869320098030020;6165;10302;CIVIL;PEQUENO;334;11;CIVIL;1;334;334;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;184378220108030016;6164;9163;CIVIL;PEQUENO;206;5;CIVIL;8;256.25;249.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;184378220108030016;6164;9163;CIVIL;PEQUENO;206;5;CIVIL;8;256.25;249.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;197351220108030016;6164;7768;CIVIL;PEQUENO;148;5;CIVIL;2;148;148;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;330423320108030020;6166;6233;CIVIL;PEQUENO;200;9;CIVIL;2;200;200;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;436924220108030020;6164;10671;CIVIL;PEQUENO;104;12;CIVIL;3;190.99999999999997;104;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;38346720118030000;6166;10433;CIVIL;PEQUENO;538;2;CIVIL;8;308;275.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;38346720118030000;6166;10666;CIVIL;PEQUENO;538;2;CIVIL;8;270.75;224;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;40667920118030000;6165;8938;CIVIL;PEQUENO;141;2;CIVIL;10;190.6;141;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;109607120118030000;6166;8960;CIVIL;PEQUENO;206;3;CIVIL;18;329.2222222222223;299;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;109659320118030000;6167;8960;CIVIL;PEQUENO;569;3;CIVIL;18;329.2222222222223;299;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;109659320118030000;6167;10305;CIVIL;PEQUENO;569;3;CIVIL;8;291.75000000000006;267;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;109831720118030000;13718;10305;CIVIL;PEQUENO;64;3;CIVIL;8;291.75000000000006;267;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;170881020118030016;6164;9148;CIVIL;PEQUENO;157;5;CIVIL;22;359.8181818181817;279;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;177800920118030016;6164;8938;CIVIL;PEQUENO;373;5;CIVIL;10;190.6;141;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;202830320118030016;6166;7770;CIVIL;PEQUENO;379;6;CIVIL;10;137.6;65;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;251937320118030016;6167;9045;CIVIL;PEQUENO;144;7;CIVIL;31;276.99999999999994;144;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;259913420118030016;6164;4960;CIVIL;PEQUENO;301;7;CIVIL;2;301;301;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;270549420118030016;6166;9045;CIVIL;PEQUENO;518;8;CIVIL;31;276.99999999999994;144;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;298289720118030020;13718;8826;CIVIL;PEQUENO;180;8;CIVIL;44;266.90909090909093;199;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;310665420118030020;6166;4703;CIVIL;PEQUENO;660;8;CIVIL;4;380.5;380.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;310665420118030020;6166;8826;CIVIL;PEQUENO;660;8;CIVIL;44;266.90909090909093;199;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;340371220118030020;6164;9163;CIVIL;PEQUENO;389;9;CIVIL;8;256.25;249.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;343601720118030020;6167;9148;CIVIL;PEQUENO;241;9;CIVIL;22;359.8181818181817;279;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;418551520118030020;6167;10377;CIVIL;PEQUENO;513;11;CIVIL;2;513;513;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;442698320118030020;6164;9045;CIVIL;PEQUENO;167;12;CIVIL;31;276.99999999999994;144;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;454078520118030020;6166;9593;CIVIL;PEQUENO;138;12;CIVIL;3;196;138;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;16007820128030000;6166;9045;CIVIL;PEQUENO;285;1;CIVIL;31;276.99999999999994;144;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;41253320128030000;6166;9045;CIVIL;PEQUENO;83;2;CIVIL;31;276.99999999999994;144;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;41253320128030000;6166;9518;CIVIL;PEQUENO;83;2;CIVIL;2;83;83;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;41565320128030000;6166;8826;CIVIL;PEQUENO;198;2;CIVIL;44;266.90909090909093;199;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;57613420128030000;6164;10666;CIVIL;PEQUENO;162;2;CIVIL;8;270.75;224;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;74423920128030000;6166;7621;CIVIL;PEQUENO;295;3;CIVIL;6;152.33333333333334;104;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;87207520128030000;6166;8826;CIVIL;PEQUENO;519;3;CIVIL;44;266.90909090909093;199;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;87328920128030000;6164;9045;CIVIL;PEQUENO;39;3;CIVIL;31;276.99999999999994;144;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;87328920128030000;6164;10582;CIVIL;PEQUENO;39;3;CIVIL;4;58.99999999999999;59;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;87328920128030000;6164;10582;CIVIL;PEQUENO;39;3;CIVIL;4;58.99999999999999;59;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;227987420128030016;6164;9148;CIVIL;PEQUENO;191;6;CIVIL;22;359.8181818181817;279;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;256039720128030016;13718;8826;CIVIL;PEQUENO;46;6;CIVIL;44;266.90909090909093;199;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;276435220128030016;13718;10666;CIVIL;PEQUENO;97;7;CIVIL;8;270.75;224;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;295168720128030020;6166;8826;CIVIL;PEQUENO;406;7;CIVIL;44;266.90909090909093;199;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;298529120128030020;13718;7780;CIVIL;PEQUENO;66;7;CIVIL;4;292.5;292.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;298529120128030020;13718;9045;CIVIL;PEQUENO;66;7;CIVIL;31;276.99999999999994;144;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;342602820128030020;6166;8826;CIVIL;PEQUENO;430;8;CIVIL;44;266.90909090909093;199;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;389267220128030020;6165;6220;CIVIL;PEQUENO;89;10;CIVIL;2;89;89;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;3740420138030001;6166;9045;CIVIL;PEQUENO;8;1;CIVIL;31;276.99999999999994;144;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;3740420138030001;6166;10434;CIVIL;PEQUENO;8;1;CIVIL;2;8;8;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;3740420138030001;6166;10434;CIVIL;PEQUENO;8;1;CIVIL;2;8;8;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;20802220138030000;6166;8826;CIVIL;PEQUENO;423;1;CIVIL;44;266.90909090909093;199;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;20802220138030000;6166;10298;CIVIL;PEQUENO;423;1;CIVIL;2;423;423;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600303;24292520138030000;6166;8826;CIVIL;PEQUENO;412;1;CIVIL;44;266.90909090909093;199;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600600;10037720108030002;6410;8826;CIVIL;PEQUENO;492;2;CIVIL;44;266.90909090909093;199;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600600;10037720108030002;6410;8826;CIVIL;PEQUENO;492;2;CIVIL;44;266.90909090909093;199;1;0;0;0;0;1;0;0;0;1;0;0
TJAP;G1;156;1600600;10037720108030002;6410;10435;CIVIL;PEQUENO;492;2;CIVIL;2;492;492;1;0;0;0;0;1;0;0;0;1;0;0
