siglaTribunal;grau;classeProcessual;codigoLocalidade;numero;orgaoJulgador_codigoOrgao;assunto_codigoNacional;NATUREZA;Porte;duracao_F1;mes_ajuizamento;NATUREZA (#1);Count*(duracao_F1);Mean(duracao_F1);Median(duracao_F1);G1;G2;JE;TR;CRIMINAL;CIVIL;JUIZADOS;EXECUTIVOS;OUTROS;PEQUENO;MÉDIO;GRANDE
TJAM;G1;40;1302603;6371576920208039900;4791;7703;CIVIL;PEQUENO;28;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6372659820208039900;4794;7703;CIVIL;PEQUENO;42;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6372988820208039900;4787;7703;CIVIL;PEQUENO;68;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6373282620208039900;4780;7703;CIVIL;PEQUENO;39;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6373395520208039900;4787;7703;CIVIL;PEQUENO;61;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6373793720208039900;4780;7703;CIVIL;PEQUENO;39;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6373889620208039900;4795;7703;CIVIL;PEQUENO;82;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6374832920208039900;4794;7703;CIVIL;PEQUENO;46;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6374910620208039900;4780;7703;CIVIL;PEQUENO;24;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6374971320208039900;4780;7703;CIVIL;PEQUENO;39;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6375421720208039900;4793;7703;CIVIL;PEQUENO;71;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6377024220208039900;4789;7703;CIVIL;PEQUENO;61;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6377430920208039900;4780;7703;CIVIL;PEQUENO;24;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6377457620208039900;4789;7703;CIVIL;PEQUENO;81;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6378878020208039900;4799;7703;CIVIL;PEQUENO;117;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6379397620208039900;4780;7703;CIVIL;PEQUENO;38;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6379466820208039900;4789;7703;CIVIL;PEQUENO;125;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6380020420208039900;4780;7703;CIVIL;PEQUENO;54;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6380852020208039900;4793;7703;CIVIL;PEQUENO;103;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6382368320208039900;4780;7703;CIVIL;PEQUENO;23;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6382584420208039900;4793;7703;CIVIL;PEQUENO;66;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6382861220208039900;4787;7703;CIVIL;PEQUENO;67;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6383164720208039900;4787;7703;CIVIL;PEQUENO;67;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6383918620208039900;4794;7703;CIVIL;PEQUENO;96;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6384195420208039900;4794;7703;CIVIL;PEQUENO;27;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6384689520208039900;4780;7703;CIVIL;PEQUENO;49;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6384991820208039900;4789;7703;CIVIL;PEQUENO;12;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6387130920208039900;4780;7703;CIVIL;PEQUENO;38;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6387520620208039900;4793;7703;CIVIL;PEQUENO;52;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6388707920208039900;4789;7703;CIVIL;PEQUENO;80;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6389192320208039900;4780;7703;CIVIL;PEQUENO;37;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6392215220208039900;4782;7703;CIVIL;PEQUENO;105;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6392630420208039900;4794;7703;CIVIL;PEQUENO;53;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6392665620208039900;4789;7703;CIVIL;PEQUENO;74;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6393574920208039900;4780;7703;CIVIL;PEQUENO;38;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6394527920208039900;4794;7703;CIVIL;PEQUENO;45;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6394890920208039900;4787;7703;CIVIL;PEQUENO;60;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6396208120208039900;4780;7703;CIVIL;PEQUENO;37;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6396813920208039900;4780;7703;CIVIL;PEQUENO;37;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6397654020208039900;4780;7703;CIVIL;PEQUENO;51;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6398312020208039900;4787;7703;CIVIL;PEQUENO;59;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6398424920208039900;4793;7703;CIVIL;PEQUENO;90;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6400901520208039900;4793;7703;CIVIL;PEQUENO;88;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6401412620208039900;4794;7703;CIVIL;PEQUENO;1;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6402019620208039900;4787;7703;CIVIL;PEQUENO;64;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6402434820208039900;4792;7703;CIVIL;PEQUENO;99;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6403379320208039900;4794;7703;CIVIL;PEQUENO;1;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6403551720208039900;4787;7703;CIVIL;PEQUENO;60;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6403786020208039900;4793;7703;CIVIL;PEQUENO;63;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6404037320208039900;4780;7703;CIVIL;PEQUENO;48;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6404132020208039900;4794;7703;CIVIL;PEQUENO;49;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6404167220208039900;4787;7703;CIVIL;PEQUENO;56;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6404651620208039900;4787;7703;CIVIL;PEQUENO;63;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6405162720208039900;4793;7703;CIVIL;PEQUENO;56;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6406115720208039900;4787;7703;CIVIL;PEQUENO;56;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6407856620208039900;4780;7703;CIVIL;PEQUENO;48;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6407978020208039900;4793;7703;CIVIL;PEQUENO;63;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6408280320208039900;4787;7703;CIVIL;PEQUENO;56;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6408566820208039900;4787;7703;CIVIL;PEQUENO;56;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6411234020208039900;4794;7703;CIVIL;PEQUENO;40;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6411537520208039900;4780;7703;CIVIL;PEQUENO;63;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6411944220208039900;4794;7703;CIVIL;PEQUENO;36;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6412109320208039900;4793;7703;CIVIL;PEQUENO;86;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6414473020208039900;4794;7703;CIVIL;PEQUENO;40;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6415218420208039900;4780;7703;CIVIL;PEQUENO;62;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6415235420208039900;4787;7703;CIVIL;PEQUENO;62;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6416101020208039900;4784;7703;CIVIL;PEQUENO;116;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6416170220208039900;4780;7703;CIVIL;PEQUENO;62;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6418933320208039900;4798;7703;CIVIL;PEQUENO;110;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6419938520208039900;4793;7703;CIVIL;PEQUENO;64;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6420198320208039900;4794;7703;CIVIL;PEQUENO;40;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6421020220208039900;4794;7703;CIVIL;PEQUENO;40;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6426148220208039900;4796;7703;CIVIL;PEQUENO;75;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6426450520208039900;4780;7703;CIVIL;PEQUENO;61;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6427585620208039900;4799;7703;CIVIL;PEQUENO;62;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;40;1302603;6431855320208039900;4780;7703;CIVIL;PEQUENO;30;3;CIVIL;603;752.112769485904;105;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;74;1303403;11127420138046302;5094;7687;CIVIL;PEQUENO;2330;4;CIVIL;22;1825.1818181818182;302.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;98;1303403;13379420138046302;5094;7664;CIVIL;PEQUENO;2237;1;CIVIL;129;7382.224806201552;9242;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;241;1302603;6370311920208039900;75553;10422;CIVIL;PEQUENO;34;3;CIVIL;4;31.5;32.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;241;1302603;6378159320208039900;75553;10342;CIVIL;PEQUENO;40;3;CIVIL;10;41.4;40;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;241;1302603;6388871820208039900;4794;7768;CIVIL;PEQUENO;113;3;CIVIL;1;113;113;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;241;1302603;6391834020208039900;75553;10422;CIVIL;PEQUENO;33;3;CIVIL;4;31.5;32.5;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;241;1302603;6395298820208039900;75553;4703;CIVIL;PEQUENO;13;3;CIVIL;3;45;61;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;241;1302603;6400970720208039900;75553;11810;CIVIL;PEQUENO;8;3;CIVIL;1;8;8;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;261;1302603;2110201820208039940;4850;6239;CIVIL;PEQUENO;18;3;CIVIL;3;8.333333333333332;5;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;279;1302603;6433457820208039900;76533;3533;CRIMINAL;PEQUENO;110;3;CRIMINAL;6;2531.5;1669.5;1;0;0;0;1;0;0;0;0;1;0;0
TJAM;G1;279;1302603;6444967920208039900;76533;3608;CRIMINAL;PEQUENO;133;3;CRIMINAL;10;532.4;113;1;0;0;0;1;0;0;0;0;1;0;0
TJAM;G1;279;1302603;6456945420208039900;76533;3431;CRIMINAL;PEQUENO;132;4;CRIMINAL;12;2322.9999999999995;803.5;1;0;0;0;1;0;0;0;0;1;0;0
TJAM;G1;279;1302603;6485586520208039900;76533;3431;CRIMINAL;PEQUENO;122;4;CRIMINAL;12;2322.9999999999995;803.5;1;0;0;0;1;0;0;0;0;1;0;0
TJAM;G1;279;1302603;6503782220208039900;76533;3420;CRIMINAL;PEQUENO;109;4;CRIMINAL;2;1255;1255;1;0;0;0;1;0;0;0;0;1;0;0
TJAM;G1;279;1302603;6519622720208039900;76533;10750;CRIMINAL;PEQUENO;103;4;CRIMINAL;3;111.99999999999999;114;1;0;0;0;1;0;0;0;0;1;0;0
TJAM;G1;280;1302603;6403924420208039900;4848;3372;CRIMINAL;PEQUENO;1;3;CRIMINAL;4;29.999999999999996;27;1;0;0;0;1;0;0;0;0;1;0;0
TJAM;G1;280;1302603;6447141020208039900;4807;5566;CRIMINAL;PEQUENO;3;3;CRIMINAL;9;543.5555555555555;25;1;0;0;0;1;0;0;0;0;1;0;0
TJAM;G1;280;1302603;6463232820208039900;4846;3608;CRIMINAL;PEQUENO;94;4;CRIMINAL;20;721.4;72.5;1;0;0;0;1;0;0;0;0;1;0;0
TJAM;G1;280;1302603;6466749820208039900;4801;5566;CRIMINAL;PEQUENO;19;4;CRIMINAL;9;543.5555555555555;25;1;0;0;0;1;0;0;0;0;1;0;0
TJAM;G1;280;1302603;6479263920208039900;4814;3419;CRIMINAL;PEQUENO;6;4;CRIMINAL;3;92.66666666666666;10;1;0;0;0;1;0;0;0;0;1;0;0
TJAM;G1;280;1302603;6486868520208039900;4848;3370;CRIMINAL;PEQUENO;20;4;CRIMINAL;4;450.25;16;1;0;0;0;1;0;0;0;0;1;0;0
TJAM;G1;280;1302603;6543474520208039900;4814;4355;CRIMINAL;PEQUENO;2;4;CRIMINAL;6;586.5;3.5;1;0;0;0;1;0;0;0;0;1;0;0
TJAM;G1;283;1302603;6450536620208039900;4810;5566;CRIMINAL;PEQUENO;29;4;CRIMINAL;333;1405.7057057057054;1367;1;0;0;0;1;0;0;0;0;1;0;0
TJAM;G1;283;1302603;6456599420208039900;4847;3608;CRIMINAL;PEQUENO;57;4;CRIMINAL;53;1786.6037735849056;1017;1;0;0;0;1;0;0;0;0;1;0;0
TJAM;G1;355;1302603;2118290820208039940;4847;3608;CRIMINAL;PEQUENO;53;4;CRIMINAL;2;639;639;1;0;0;0;1;0;0;0;0;1;0;0
TJAM;G1;436;1302603;6375249320208039900;75553;7703;JUIZADOS;PEQUENO;96;3;JUIZADOS;5;48.6;36;1;0;0;0;0;0;1;0;0;1;0;0
TJAM;G1;436;1302603;6416188420208039900;75553;7703;JUIZADOS;PEQUENO;28;3;JUIZADOS;5;48.6;36;1;0;0;0;0;0;1;0;0;1;0;0
TJAM;G1;436;1302603;6418206120208039900;75553;6060;JUIZADOS;PEQUENO;67;3;JUIZADOS;1;67;67;1;0;0;0;0;0;1;0;0;1;0;0
TJAM;G1;436;1302603;6428503420208039900;75553;7779;JUIZADOS;PEQUENO;32;3;JUIZADOS;2;20;20;1;0;0;0;0;0;1;0;0;1;0;0
TJAM;G1;1116;1302603;8162101020208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162136220208039900;4841;6017;EXECUTIVOS;PEQUENO;62;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162153220208039900;4841;6017;EXECUTIVOS;PEQUENO;32;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162222420208039900;4841;6017;EXECUTIVOS;PEQUENO;34;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162249120208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162274620208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162309820208039900;4841;6017;EXECUTIVOS;PEQUENO;34;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162578120208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162586620208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162647320208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162725020208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162733520208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162768720208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162794220208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162802720208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162829420208039900;4841;6017;EXECUTIVOS;PEQUENO;33;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162915620208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162924120208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162959320208039900;4841;6017;EXECUTIVOS;PEQUENO;32;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8162993320208039900;4841;6017;EXECUTIVOS;PEQUENO;32;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8163054020208039900;4841;6017;EXECUTIVOS;PEQUENO;60;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8163106220208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8163114720208039900;4841;6017;EXECUTIVOS;PEQUENO;32;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8163131720208039900;4841;6017;EXECUTIVOS;PEQUENO;32;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8163166920208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8163200920208039900;4841;6017;EXECUTIVOS;PEQUENO;32;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8163227620208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8163236120208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8163279820208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8163330820208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8163357520208039900;4841;6017;EXECUTIVOS;PEQUENO;32;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8163383020208039900;4841;6017;EXECUTIVOS;PEQUENO;64;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1116;1302603;8163391520208039900;4841;6017;EXECUTIVOS;PEQUENO;63;7;EXECUTIVOS;7062;3074.939960351159;2708;1;0;0;0;0;0;0;1;0;1;0;0
TJAM;G1;1682;1304062;30752720138047304;5079;4701;CIVIL;PEQUENO;3045;3;CIVIL;1;3045;3045;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;12154;1302603;6443417620208039900;4782;10467;CIVIL;PEQUENO;139;3;CIVIL;57;50.912280701754355;47;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;12154;1302603;6453532820208039900;4796;10467;CIVIL;PEQUENO;64;4;CIVIL;57;50.912280701754355;47;1;0;0;0;0;1;0;0;0;1;0;0
TJAM;G1;12154;1302603;6453637220208039900;4785;4980;CIVIL;PEQUENO;69;4;CIVIL;16;986.9375;62.5;1;0;0;0;0;1;0;0;0;1;0;0
